"NAMEHCR","RSSDHCR","RECORD_ID"
"FIRST CAROLINA FINANCIAL SERVICES, INC.","0004346706","1,324,858,568"
"BCB BANCORP, INC.","0003170539","1,324,858,573"
"FRANKLIN BANCORP, INC.","0002913711","1,324,858,575"
CCBS HOLDING LLC,"0004842329","1,324,858,578"
"CENTURY BANCSHARES OF FLORIDA, INC.","0003492790","1,324,858,581"
"FIRST BRECKINRIDGE BANCSHARES, INC.","0001119404","1,324,858,587"
"PINNACLE FINANCIAL PARTNERS, INC.","0002925657","1,324,858,594"
TTAC CORP.,"0002948517","1,324,858,595"
"LINCOLN COUNTY BANCORP, INC.","0001097173","1,324,858,600"
"APOLLO BANCSHARES, INC.","0004020994","1,324,858,601"
"ALLIED FIRST BANCORP, INC.","0003051580","1,324,858,609"
"CLOVIS BANCSHARES, INC.","0003324387","1,324,858,613"
"AHB BANCSHARES, INC.","0004665265","1,324,858,616"
"CAROLINA TRUST BANCSHARES, INC.","0004986595","1,324,858,617"
"OREGON BANCORP, INC.","0003823198","1,324,858,622"
"LAFAYETTE BANCORP, INC.","0003260551","1,324,858,623"
"NICOLET BANKSHARES, INC.","0003103603","1,324,858,627"
"PEOPLES BANCORP, INC.","0004639435","1,324,858,636"
"CORNERSTONE BANCORP, INC.","0002929383","1,324,858,639"
"FIRST COMMERCIAL BANCSHARES, INC.","0003374935","1,324,858,643"
"GEORGIA BANKING COMPANY, INC.","0003016338","1,324,858,645"
COMMUNITY BANCORP OF SANTA MARIA,"0005113857","1,324,858,647"
COEUR D'ALENE BANCORP,"0003780938","1,324,858,648"
WINTRUST FINANCIAL CORPORATION,"0002260406","1,324,858,654"
"WEST TOWN BANCORP, INC.","0004899640","1,324,858,664"
"NORTHSTAR FINANCIAL GROUP, INC.","0002958990","1,324,858,666"
"HEARTLAND FINANCIAL USA, INC.","0001206546","1,324,858,667"
MISSION VALLEY BANCORP,"0003364600","1,324,858,669"
"INDUSTRY BANCSHARES, INC.","0002112439","1,324,858,670"
WINTRUST FINANCIAL CORPORATION,"0002260406","1,324,858,671"
LANDMARK BANCORP INC,"0003734762","1,324,858,679"
"SOUTHWEST UNITED BANCSHARES, INC.","0004877031","1,324,858,686"
UNITI FINANCIAL CORPORATION,"0003344620","1,324,858,687"
FIRST CENTURY BANCORP.,"0002997739","1,324,858,690"
"CENTRAL ALABAMA BANCSHARES, INC.","0003034248","1,324,858,691"
"WB&T BANKSHARES, INC.","0001493636","1,324,858,694"
"LEADER BANCORP, INC","0003439236","1,324,858,700"
CAROLINA FINANCIAL CORPORATION,"0002507790","1,324,858,701"
"COMMUNITY BANCSHARES, INC.","0003392443","1,324,858,703"
"MISSOURI BANCORP, INC.","0003005248","1,324,858,705"
"AMERICAN STATE BANCSHARES, INC.","0001066441","1,324,858,706"
MAIN STREET FINANCIAL SERVICES CORP,"0003178900","1,324,858,718"
WEST END FINANCIAL CORP.,"0003025910","1,324,858,736"
"BNCCORP, INC.","0001248162","1,324,858,738"
BARCLAYS PLC,"0001231418","1,324,858,742"
"EMBASSY BANCORP, INC","0003806511","1,324,858,752"
"DNB FINANCIAL SERVICES, INC.","0003049626","1,324,858,753"
"QCR HOLDINGS, INC.","0002125813","1,324,858,760"
"CORNERSTONE BANCSHARES, INC.","0003027754","1,324,858,764"
FCB FINANCIAL CORP.,"0003031902","1,324,858,766"
"BERKSHIRE FINANCIAL SERVICES, INC.","0001985131","1,324,858,767"
"FREDERICK COUNTY BANCORP, INC.","0003195448","1,324,858,768"
"ABB FINANCIAL GROUP, INC.","0003118456","1,324,858,775"
"CITIZENS COMMUNITY BANCORP, INC.","0003823929","1,324,858,776"
"SIGNATURE BANCORP, INC.","0003076592","1,324,858,777"
FIRST COMMERCE FINANCIAL CORPORATION,"0003123366","1,324,858,779"
GATEWAY BANC CORP.,"0003438800","1,324,858,781"
"CBOA FINANCIAL, INC.","0003254363","1,324,858,784"
FBHC HOLDING COMPANY,"0003700936","1,324,858,785"
"CITIZENS FINANCIAL GROUP, INC.","0001132449","1,324,858,787"
AMG NATIONAL CORP.,"0003583700","1,324,858,792"
"WESTERN ARIZONA BANCORP, INC.","0003559844","1,324,858,794"
"UNITED COMMUNITY BANCSHARES, INC.","0003260216","1,324,858,796"
STIFEL FINANCIAL CORP.,"0003063622","1,324,858,802"
"WEST POINT BANCORP, INC.","0001057113","1,324,858,803"
FARMERS BANK HOLDING COMPANY,"0003020438","1,324,858,811"
"PLATO HOLDINGS, INC.","0003090842","1,324,858,812"
"EDUCATIONAL SERVICES OF AMERICA, INC.","0003808131","1,324,858,818"
STIFEL FINANCIAL CORP.,"0003063622","1,324,858,825"
"ORCHID FINANCIAL BANCORP, INC.","0003116498","1,324,858,826"
"BANKWELL FINANCIAL GROUP, INC.","0003553815","1,324,858,832"
"OREGON COAST BANCSHARES, INC.","0003392881","1,324,858,835"
AMES NATIONAL CORPORATION,"0001202258","1,324,858,841"
BOLC CORP.,"0005140312","1,324,858,843"
"HORIZON BANCORP, INC.","0003382985","1,324,858,847"
"FORCHT BANCORP, INC.","0003446346","1,324,858,850"
"SECURITY BANCORP OF TENNESSEE, INC.","0001135374","1,324,858,851"
CBC BANCORP,"0002925406","1,324,858,852"
SEACOAST COMMERCE BANC HOLDINGS,"0004735533","1,324,858,857"
"COMMERCE NATIONAL BANKSHARES OF FLORIDA, INC.","0003148622","1,324,858,858"
AMERICAN CONTINENTAL BANCORP,"0004842721","1,324,858,869"
"SOUND FINANCIAL BANCORP, INC.","0003843646","1,324,858,875"
PACIFIC CITY FINANCIAL CORPORATION,"0003595084","1,324,858,878"
"FIRST COMMERCE BANCORP, INC.","0003465909","1,324,858,879"
COMMUNITY FINANCIAL CORPORATION,"0003139312","1,324,858,881"
"EAGLE COMMUNITY BANCSHARES, INC.","0003133561","1,324,858,887"
"CITIZENS B & T HOLDINGS, INC.","0003439179","1,324,858,890"
"METROPOLITAN CAPITAL BANCORP, INC.","0003153224","1,324,858,895"
"COMMERCE BANCORP, INC.","0003144295","1,324,858,896"
"PATHFINDER BANCORP, INC.","0002596776","1,324,858,900"
FOX RIVER FINANCIAL CORPORATION,"0003592515","1,324,858,903"
"LIBERTY FINANCIAL SERVICES, INC.","0003137701","1,324,858,904"
"AVIDBANK HOLDINGS, INC.","0003680980","1,324,858,907"
COMMUNITY FIRST FINANCIAL CORPORATION,"0003921816","1,324,858,908"
WESTERN ALLIANCE BANCORPORATION,"0002349815","1,324,858,909"
"TOLLESON WEALTH MANAGEMENT, INC.","0003191712","1,324,858,914"
"HOMETOWN BANCORP OF ALABAMA, INC.","0003451603","1,324,858,925"
"HERITAGE BANCSHARES, INC.","0003120310","1,324,858,930"
"GERMANTOWN CAPITAL CORPORATION, INC.","0003684746","1,324,858,933"
"TRADITIONS BANCSHARES, INC.","0003194683","1,324,858,934"
UBS GROUP AG,"0004795461","1,324,858,941"
"HOMETOWN BANCSHARES, INC.","0003231373","1,324,858,943"
CONTINENTAL BANCORPORATION,"0003191459","1,324,858,945"
"CORNERSTONE BANCSHARES, INC.","0003199820","1,324,858,947"
"COMMUNITY BANK OF GEORGIA, INC.","0003213324","1,324,858,949"
MAPLE FINANCIAL HOLDING COMPANY,"0003151426","1,324,858,951"
GOLDEN STATE BANCORP,"0004725589","1,324,858,953"
"GEMINI BANCSHARES, INC.","0003184853","1,324,858,955"
"CENTRA VENTURES, INC.","0003184219","1,324,858,964"
"FIRST WESTERN FINANCIAL, INC.","0003189906","1,324,858,966"
REDWOOD CAPITAL BANCORP,"0003552032","1,324,858,969"
NORTHWEST EQUITY CORP.,"0003203987","1,324,858,970"
"CONGRESSIONAL BANCSHARES, INC.","0003391129","1,324,858,971"
"HEARTLAND FINANCIAL USA, INC.","0001206546","1,324,858,974"
"FB BANCSHARES, INC.","0003641002","1,324,858,975"
"1ST STATE FINANCIAL, LTD.","0003223293","1,324,858,978"
"FS BANCORP, INC.","0004347208","1,324,858,983"
"RELATIONS BANCSHARES, INC.","0003569049","1,324,858,986"
"GATEWAY BANCORPORATION, INC.","0003223396","1,324,858,988"
"VERITEX HOLDINGS, INC.","0004105266","1,324,859,001"
"ES BANCSHARES, INC","0003439610","1,324,859,004"
"CEDARSTONE FINANCIAL, INC.","0004463126","1,324,859,009"
"AMERICAN COMMERCE BANCSHARES, INC.","0003272947","1,324,859,010"
"BAINBRIDGE BANCSHARES, INC.","0003232361","1,324,859,015"
WINTRUST FINANCIAL CORPORATION,"0002260406","1,324,859,019"
"T ACQUISITION, INC.","0005077977","1,324,859,021"
"TEXSTAR BANCSHARES, INC.","0004091819","1,324,859,022"
BAYCOM CORP,"0005069897","1,324,859,029"
"PBD HOLDINGS, LLC","0005216570","1,324,859,039"
"FIRST SOUTHWEST BANCORPORATION, INC.","0003228681","1,324,859,044"
"MAINSTREET BANCSHARES, INC.","0004977397","1,324,859,045"
PROVIDENCE FINANCIAL CORPORATION,"0004656964","1,324,859,047"
"COASTALSOUTH BANCSHARES, INC.","0003274727","1,324,859,048"
NATIONAL COMMERCE CORPORATION,"0003551389","1,324,859,052"
"HOWARD BANCORP, INC.","0003386910","1,324,859,059"
MERIDIAN CORPORATION,"0005033580","1,324,859,060"
"LAKEVIEW BANCORPORATION, INC.","0003253825","1,324,859,063"
ALLY FINANCIAL INC.,"0001562859","1,324,859,071"
"STERLING BANCSHARES, INC.","0003283587","1,324,859,077"
TRUXTON CORPORATION,"0003925065","1,324,859,085"
NEW YORK PRIVATE BANK & TRUST CORPORATION,"0003212091","1,324,859,091"
VALLIANCE FINANCIAL CORP.,"0003447400","1,324,859,095"
TIMBERLINE BANCORPORATION,"0003282713","1,324,859,105"
"UNITED CITIZENS BANCORP, INC.","0003370085","1,324,859,111"
STATE BANK FINANCIAL CORPORATION,"0004036324","1,324,859,114"
"CBB BANCORP, INC.","0005124938","1,324,859,117"
"PARAGON FINANCIAL SOLUTIONS, INC","0004645324","1,324,859,118"
"NORTH STAR FINANCIAL HOLDINGS, INC.","0003351468","1,324,859,120"
"PARAMOUNT FINANCIAL GROUP, LLC","0005119363","1,324,859,124"
HSBC HOLDINGS PLC,"0001857108","1,324,859,127"
"VISION BANK HOLDINGS, INC.","0003270037","1,324,859,128"
"SOUTHERNTRUST BANCSHARES, INC","0003316720","1,324,859,131"
"BANC INVESTORS, LLC","0004526496","1,324,859,133"
"ONE WORLD HOLDING, INC.","0003311109","1,324,859,134"
"BIG POPPY HOLDINGS, INC.","0003602245","1,324,859,135"
FNSB BANCORPORATION CORP.,"0003285219","1,324,859,137"
TOWNSEND HOLDING COMPANY,"0004446521","1,324,859,141"
"CONNECTONE BANCORP, INC.","0001048764","1,324,859,144"
"TEXAS BRAND BANCSHARES, INC.","0003345234","1,324,859,146"
"PEACH STATE BANCSHARES, INC.","0005010479","1,324,859,147"
"QCR HOLDINGS, INC.","0002125813","1,324,859,149"
OP BANCORP,"0004980409","1,324,859,160"
FOURTH STREET BANKING COMPANY,"0004792974","1,324,859,161"
"BOZEMAN BANCORP, INC.","0003308510","1,324,859,165"
"LEGACY BANCSHARES, INC.","0005070192","1,324,859,166"
"CITIZENS FINANCIAL GROUP, INC.","0001132449","1,324,859,169"
FIRST CHOICE BANCORP,"0005163003","1,324,859,176"
"SOUTHERN NATIONAL BANCORP OF VIRGINIA, INC.","0003325740","1,324,859,178"
"LWCBANCORP, INC.","0003802278","1,324,859,180"
"BISCAYNE BANCSHARES, INC.","0003899456","1,324,859,182"
"SAVI FINANCIAL CORPORATION, INC.","0005163898","1,324,859,185"
"HURON VALLEY BANCORP, INC.","0004859596","1,324,859,190"
"SERVISFIRST BANCSHARES, INC.","0003635319","1,324,859,191"
"NORTHSIDE BANCSHARES, INC.","0003370393","1,324,859,192"
"HYS INVESTMENTS, LLC","0004602000","1,324,859,194"
"LEGACYTEXAS FINANCIAL GROUP, INC.","0004191465","1,324,859,199"
FREEDOM BANCORPORATION,"0003314100","1,324,859,201"
"TWO RIVERS FINANCIAL GROUP, INC.","0001947102","1,324,859,202"
"SAINT LOUIS BANCSHARES, INC.","0003449075","1,324,859,206"
"COMMERCE FINANCIAL HOLDINGS, INC.","0003366220","1,324,859,208"
"VERUS ACQUISITION GROUP, INC.","0004136439","1,324,859,211"
"SUNRISE BANCSHARES, INC.","0005114368","1,324,859,213"
"PARADISE BANCORP, INC.","0004977342","1,324,859,214"
"AMERI FINANCIAL GROUP, INC.","0004974293","1,324,859,219"
"HIGHLANDS BANCORP, INC.","0004136037","1,324,859,227"
"TRADITION BANCSHARES, INC.","0003344312","1,324,859,233"
"VISION BANCSHARES, INC.","0003357068","1,324,859,239"
"FLINT COMMUNITY BANCSHARES, INC.","0003341656","1,324,859,247"
"CONNECTIONS BANCSHARES, INC.","0004848246","1,324,859,249"
FIRST MERCANTILE FINANCIAL CORPORATION,"0004815501","1,324,859,251"
"SOUTHPOINT BANCSHARES, INC.","0004975049","1,324,859,257"
COMMUNITIES FIRST FINANCIAL CORPORATION,"0004666280","1,324,859,258"
RIVERLAND BANCORPORATION,"0003374243","1,324,859,271"
FORTUNE FINANCIAL CORPORATION,"0003384363","1,324,859,272"
"NOBLE BANCSHARES, INC.","0005109672","1,324,859,273"
"BELLEVILLE BANCORP, INC.","0004421564","1,324,859,276"
"OAKSTAR BANCSHARES, INC.","0003376452","1,324,859,277"
"TRIAD BANCORP, INC.","0003722376","1,324,859,279"
STC BANCSHARES CORP.,"0003371297","1,324,859,283"
"ESQUIRE FINANCIAL HOLDINGS, INC.","0004267427","1,324,859,293"
"SBT BANCORP, INC.","0003353275","1,324,859,295"
"UNITED COMMUNITY BANCSHARES, INC.","0004087894","1,324,859,304"
HOMETOWN BANKSHARES CORPORATION,"0003848342","1,324,859,306"
"FIRST BRECKINRIDGE BANCSHARES, INC.","0001119404","1,324,859,307"
"BELMONT FINANCIAL GROUP, INC.","0003391727","1,324,859,308"
"PROGRESSIVE FINANCIAL GROUP, INC.","0004999250","1,324,859,315"
"BANCORP OF NEW JERSEY, INC.","0003554250","1,324,859,318"
CITIGROUP INC.,"0001951350","1,324,859,322"
"METROCITY BANKSHARES, INC.","0004750086","1,324,859,323"
"PB FINANCIAL HOLDINGS, INC.","0004672795","1,324,859,328"
HSBC HOLDINGS PLC,"0001857108","1,324,859,329"
BEARTOOTH FINANCIAL CORPORATION,"0003917855","1,324,859,336"
"FIRST VISION FINANCIAL, INC.","0004547286","1,324,859,337"
"TRINITY BANCORP, INC.","0005140602","1,324,859,341"
"FIRST FREEDOM BANCSHARES, INC.","0003807899","1,324,859,342"
"BRIDGEWATER BANCSHARES, INC.","0003378764","1,324,859,344"
BANK OF MONTREAL,"0001231333","1,324,859,350"
"TRIUMPH BANCSHARES, INC.","0003409994","1,324,859,360"
"BUSINESS FIRST BANCSHARES, INC.","0003488850","1,324,859,361"
"FMS BANCORP, INC.","0001491463","1,324,859,362"
PB FINANCIAL CORPORATION,"0005165070","1,324,859,367"
"JOHN MARSHALL BANCORP, INC.","0005039724","1,324,859,369"
"CHOICE BANCORP, INC.","0004131153","1,324,859,370"
"TB&T BANCSHARES, INC.","0005165696","1,324,859,374"
RIVER FINANCIAL CORPORATION,"0004422851","1,324,859,379"
ALCAR INC.,"0003958821","1,324,859,380"
"FIRST NATIONAL BANCORP, INC.","0003404458","1,324,859,381"
"SIGNATURE BANCORPORATION, INC.","0003437492","1,324,859,385"
MARLIN BUSINESS SERVICES CORP.,"0003832583","1,324,859,386"
ALTAPACIFIC BANCORP,"0004152505","1,324,859,392"
RIVER VALLEY COMMUNITY BANCORP,"0005116353","1,324,859,393"
FIRST LIGHT BANCORP,"0004721620","1,324,859,395"
SALISH AND KOOTENAI BANCORPORATION,"0003346624","1,324,859,397"
RCB FINANCIAL CORPORATION,"0003923539","1,324,859,402"
"PRIVATE BANCORP OF AMERICA, INC.","0004907219","1,324,859,403"
"FREEDOM BANCSHARES, INC.","0003404524","1,324,859,404"
"AQUESTA FINANCIAL HOLDINGS, INC.","0004566232","1,324,859,406"
TABLE ROCK BANCSHARES CORPORATION,"0003446430","1,324,859,409"
"FIRST GREENWICH FINANCIAL, INC.","0004894588","1,324,859,415"
"ADAM BANK GROUP, INC.","0003447567","1,324,859,417"
WINTRUST FINANCIAL CORPORATION,"0002260406","1,324,859,422"
INVESTAR HOLDING CORPORATION,"0004090054","1,324,859,424"
"TEXAS CITIZENS BANCORP, INC.","0004895606","1,324,859,426"
RIVERBANK HOLDING COMPANY,"0003438967","1,324,859,428"
"THREE SHORES BANCORPORATION, INC.","0003934562","1,324,859,432"
"MOUNTAIN PACIFIC BANCORP, INC.","0005217483","1,324,859,440"
"MARQUIS BANCORP, INC.","0004981648","1,324,859,444"
"MILLENNIUM BANCORP, INC.","0003547887","1,324,859,446"
"SOUTHERN INDEPENDENT BANCSHARES, INC.","0004297527","1,324,859,451"
"CENTRAL BANCSHARES, INC.","0001050495","1,324,859,453"
"RELIANT BANCORP, INC.","0003729562","1,324,859,457"
"FIRST FLORIDA BANCORP, INC.","0004521624","1,324,859,459"
"SABAL PALM BANCORP, INC.","0004914918","1,324,859,461"
"PIEDMONT BANCORP, INC.","0003812035","1,324,859,463"
"VANTAGE BANCSHARES, INC.","0004169549","1,324,859,464"
"CENTRAL FINANCIAL HOLDINGS, INC.","0003468478","1,324,859,466"
WESTERN STATES BANCORPORATION,"0003550962","1,324,859,476"
JONAH BANKSHARES,"0003923342","1,324,859,477"
U & I FINANCIAL CORP.,"0004125086","1,324,859,483"
"CRB GROUP, INC.","0004389329","1,324,859,485"
CORNERSTONE COMMUNITY BANCORP,"0004741011","1,324,859,486"
"EMBASSY BANCSHARES, INC.","0003482054","1,324,859,488"
PACIFIC ENTERPRISE BANCORP,"0003490880","1,324,859,489"
LOLYN FINANCIAL CORPORATION,"0001974630","1,324,859,496"
"WEST VALLEY BANCORP, INC.","0003480050","1,324,859,498"
CAB FINANCIAL CORPORATION,"0005158269","1,324,859,502"
"WATERFORD BANCORP, INC.","0003588415","1,324,859,503"
"TRISTATE CAPITAL HOLDINGS, INC","0003475074","1,324,859,517"
"HEARTLAND FINANCIAL USA, INC.","0001206546","1,324,859,518"
"SMARTFINANCIAL, INC.","0001131497","1,324,859,521"
BANK OF CENTRAL FLORIDA HOLDING COMPANY,"0004974453","1,324,859,534"
BANCORP OF MONTANA HOLDING COMPANY,"0003470088","1,324,859,536"
"AUSTIN COUNTY BANCSHARES, INC.","0004230216","1,324,859,538"
"FINEMARK HOLDINGS, INC.","0003547159","1,324,859,540"
"BENEFICIAL STATE BANCORP, INC.","0003842630","1,324,859,542"
"MIDCOAST COMMUNITY BANCORP, INC","0004144265","1,324,859,547"
CMUV BANCORP,"0004909521","1,324,859,549"
COVENANT FINANCIAL INC.,"0004932529","1,324,859,551"
"FARMBANK HOLDING, INC.","0003521421","1,324,859,556"
"FRONTIER COMMUNITY BANCSHARES, INC.","0004721291","1,324,859,557"
"PLATINUM BANCORP, INC.","0003537990","1,324,859,559"
"ORCHID FINANCIAL BANCORP, INC.","0003116498","1,324,859,562"
"COMMUNITY BANCSHARES, INC.","0003554988","1,324,859,565"
"TGR FINANCIAL, INC.","0004360113","1,324,859,573"
"VININGS BANCSHARES, INC.","0004935762","1,324,859,574"
"SOLERA NATIONAL BANCORP, INC.","0003607549","1,324,859,575"
"UPSTATE NEW YORK BANCORP, INC.","0004989907","1,324,859,579"
"GC BANCORP, INC.","0003593295","1,324,859,588"
"SOUTHERN STATES BANCSHARES, INC.","0003818381","1,324,859,590"
PROVIDENCE BANCSHARES CORPORATION,"0003602133","1,324,859,591"
"ACCESS BANCORP, INC.","0004556381","1,324,859,593"
SELECT BANK FINANCIAL CORPORATION,"0004488857","1,324,859,594"
FLUSHING FINANCIAL CORPORATION,"0002393274","1,324,859,595"
"REGAL BANCORP, INC.","0005014794","1,324,859,600"
"JLL ASSOCIATES G. P. FCH, L.L.C.","0003633034","1,324,859,603"
"GOLDEN EAGLE BANCORP, INC.","0003831139","1,324,859,605"
"BLACKRIDGE FINANCIAL, INC.","0003398070","1,324,859,606"
"SOUTHWEST BANCSHARES, INC.","0003593286","1,324,859,607"
CALIFORNIA BANCORP,"0005116344","1,324,859,608"
"AMERICAN BANCORP, INC.","0003824261","1,324,859,609"
"ALLEGIANT UNITED HOLDINGS, LLC","0005196177","1,324,859,612"
"FIRST AMERICAN INVESTMENT, INC.","0003595440","1,324,859,614"
"CHAIN BRIDGE BANCORP, INC.","0003597220","1,324,859,616"
"RELIANCE BANCORPORATION, INC.","0003596269","1,324,859,621"
"LEVEL ONE BANCORP, INC.","0003612543","1,324,859,622"
"VICTORY BANCORP, INC, THE","0003939286","1,324,859,627"
MRV FINANCIAL CORP,"0003482102","1,324,859,630"
GBANK FINANCIAL HOLDINGS INC.,"0005170805","1,324,859,635"
"ALLEGIANCE BANCSHARES, INC.","0003744239","1,324,859,637"
"FEATHER RIVER BANCORP, INC.","0005110641","1,324,859,638"
"EMPIRE BANCORP, INC.","0004504533","1,324,859,640"
FIRST FOUNDATION INC.,"0003842658","1,324,859,647"
"CROSSFIRST BANKSHARES, INC.","0003903661","1,324,859,648"
"SB BANCORP, INC.","0003625655","1,324,859,650"
"WESTCHESTER BANK HOLDING CORPORATION, THE","0003716339","1,324,859,651"
"GOLD COAST BANCORP, INC.","0005124714","1,324,859,653"
"NOA BANCORP, INC.","0004816320","1,324,859,655"
"VIRGINIA COMMUNITY CAPITAL, INC.","0003628535","1,324,859,656"
"LIVE OAK BANCSHARES, INC.","0003884863","1,324,859,662"
CHECKSPRING COMMUNITY CORPORATION,"0003368916","1,324,859,663"
"LBC BANCSHARES, INC.","0004767981","1,324,859,664"
FRIENDSWOOD CAPITAL CORPORATION,"0004260129","1,324,859,665"
HANOVER BANCORP INC.,"0005010134","1,324,859,668"
"TOUCHMARK BANCSHARES, INC.","0003645886","1,324,859,674"
"SOUTH ATLANTIC BANCSHARES, INC.","0003637238","1,324,859,676"
"INTRACOASTAL BANCORP, INC.","0005105432","1,324,859,678"
PRIME MERIDIAN HOLDING COMPANY,"0004167974","1,324,859,680"
"FVCBANKCORP, INC.","0004875907","1,324,859,681"
"FREEDOM BANCORP, INC.","0005010844","1,324,859,694"
"FRANKLIN FINANCIAL NETWORK, INC.","0003637582","1,324,859,696"
"THIRD COAST BANCSHARES, INC","0004475473","1,324,859,697"
PROGRESS FINANCIAL CORPORATION,"0004503901","1,324,859,700"
BHCB HOLDING COMPANY,"0003636389","1,324,859,703"
NBC BANCSHARES LLC,"0004181130","1,324,859,704"
"3MV BANCORP, INC.","0003637939","1,324,859,706"
"COMMUNITY STATE BANKSHARES, INC.","0003619140","1,324,859,709"
"TEXAS SECURITY BANKSHARES, INC.","0004400354","1,324,859,711"
"FIELDPOINT PRIVATE HOLDINGS, INC.","0005097340","1,324,859,712"
FIRST NEW MEXICO FINANCIAL CORPORATION,"0001107830","1,324,859,716"
"GWY, LLC","0003683619","1,324,859,719"
MONUMENT BANCORP INC,"0005045387","1,324,859,722"
"MINT HOLDINGS, INC., THE","0005005626","1,324,859,725"
RELATIONSHIP FINANCIAL CORPORATION,"0003635560","1,324,859,726"
NBC BANCSHARES LLC,"0004181130","1,324,859,728"
"OAKWORTH CAPITAL, INC.","0004503910","1,324,859,734"
"SUMMIT FINANCIAL ENTERPRISES, INC.","0003696945","1,324,859,736"
"GRAND RIVER COMMERCE, INC.","0003916326","1,324,859,738"
"PARKSIDE FINANCIAL, INC.","0003694026","1,324,859,739"
"PRIME BANK GROUP, INC.","0003697148","1,324,859,740"
KIRKWOOD BANCORPORATION CO.,"0001843558","1,324,859,741"
"ONE SOUTH FINANCIAL, INC.","0002037569","1,324,859,744"
RBB BANCORP,"0004176855","1,324,859,747"
"HEARTLAND FINANCIAL USA, INC.","0001206546","1,324,859,748"
"CAPSTAR FINANCIAL HOLDINGS, INC.","0004933272","1,324,859,752"
MIDWEST BANC HOLDING CO.,"0001064652","1,324,859,755"
VALLEY REPUBLIC BANCORP,"0004989000","1,324,859,757"
LIBERTY CAPITAL BANCSHARES. INC.,"0003810956","1,324,859,771"
PROFESSIONAL HOLDING CORP.,"0004647494","1,324,859,775"
"COASTAL CAROLINA BANCSHARES, INC.","0003823817","1,324,859,776"
"ANN ARBOR BANCORP, INC.","0003962350","1,324,859,781"
